intial len of rule 1397
Iteration over rules is done initial precision: [1.0]  final precision:[0.994314143567875]
Final Rules len 1385
========================train===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   99.29 |
| accuracy          |   99.29 |
| f1                |   99.29 |
| precision         |   99.3  |
| recall            |   99.29 |


		Classification report [train] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.99      1.00      0.99       181
      Normal_Weight       0.99      0.97      0.98       191
     Obesity_Type_I       1.00      0.99      1.00       234
    Obesity_Type_II       1.00      0.99      0.99       198
   Obesity_Type_III       1.00      1.00      1.00       216
 Overweight_Level_I       0.98      0.99      0.99       193
Overweight_Level_II       0.98      1.00      0.99       194

           accuracy                           0.99      1407
          macro avg       0.99      0.99      0.99      1407
       weighted avg       0.99      0.99      0.99      1407

================================================================
========================test===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   81.42 |
| accuracy          |   81.68 |
| f1                |   82.04 |
| precision         |   84.19 |
| recall            |   81.68 |


		Classification report [test] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.90      0.88      0.89        91
      Normal_Weight       0.83      0.57      0.68        96
     Obesity_Type_I       0.91      0.80      0.85       117
    Obesity_Type_II       0.99      0.88      0.93        99
   Obesity_Type_III       0.94      1.00      0.97       108
 Overweight_Level_I       0.76      0.73      0.74        97
Overweight_Level_II       0.54      0.83      0.65        96

           accuracy                           0.82       704
          macro avg       0.84      0.81      0.82       704
       weighted avg       0.84      0.82      0.82       704

================================================================
Rules set ::
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.256,0.376])', '(Height in [0.648,0.742])', '(Weight in [0.56,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.597])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.545])', '(SCC == 0.0)', '(FAF in [0.264,0.454])', '(TUE in [0.0,0.429])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.578,0.589])', '(Height in [0.105,0.116])', '(Weight in [0.281,0.303])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.098,0.098])', '(Height in [0.214,0.23])', '(Weight in [0.023,0.025])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.298,0.362])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.569,0.728])', '(SCC == 1.0)', '(FAF in [0.065,0.532])', '(TUE in [0.031,0.499])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.268,0.293])', '(Height in [0.583,0.704])', '(Weight in [0.306,0.358])', '(family_history_with_overweight == 0.0)', '(FAVC == 0.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.551,0.634])', '(Height in [0.603,0.612])', '(Weight in [0.579,0.589])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.768])', '(NCP in [0.611,0.639])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.363,0.446])', '(SCC == 0.0)', '(FAF in [0.119,0.231])', '(TUE in [0.0,0.034])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.195,0.195])', '(Height in [0.281,0.462])', '(Weight in [0.067,0.209])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.285,0.376])', '(Height in [0.742,0.743])', '(Weight in [0.592,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.488,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.679])', '(SCC == 0.0)', '(FAF in [0.235,0.264])', '(TUE in [0.0,0.005])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.194,0.195])', '(Height in [0.339,0.402])', '(Weight in [0.316,0.381])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.698])', '(NCP in [0.024,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.49,1.0])', '(SCC == 0.0)', '(FAF in [0.0,0.008])', '(TUE in [0.031,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.257,0.376])', '(Height in [0.649,0.742])', '(Weight in [0.562,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.588])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.564])', '(SCC == 0.0)', '(FAF in [0.264,0.435])', '(TUE in [0.0,0.04])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.051,0.06])', '(Height in [0.302,0.302])', '(Weight in [0.194,0.194])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.467,0.483])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 1.0)', '(FAF in [0.16,0.221])', '(TUE in [0.86,0.877])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.284%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.268,0.268])', '(Height in [0.347,0.347])', '(Weight in [0.53,0.536])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.84,0.852])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.147,0.24])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.308,0.376])', '(Height in [0.716,0.742])', '(Weight in [0.608,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.987])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.783])', '(SCC == 0.0)', '(FAF in [0.23,0.264])', '(TUE in [0.0,0.67])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.284%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.273,0.341])', '(Height in [0.503,0.503])', '(Weight in [0.291,0.291])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.892,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.583])', '(SCC == 0.0)', '(FAF in [0.285,0.667])', '(TUE in [0.42,0.5])', '(CALC == 1.0)', '(MTRANS == 0.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.195,0.195])', '(Height in [0.281,0.462])', '(Weight in [0.067,0.209])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.122,0.146])', '(Height in [0.261,0.422])', '(Weight in [0.104,0.134])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,1.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.189,0.191])', '(Height in [0.524,0.537])', '(Weight in [0.27,0.276])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.893])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.763])', '(SCC == 0.0)', '(FAF in [0.0,0.308])', '(TUE in [1.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.545,0.701])', '(Height in [0.22,0.286])', '(Weight in [0.284,0.286])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.315,0.903])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.172,0.173])', '(Height in [0.676,0.689])', '(Weight in [0.379,0.381])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.359,0.386])', '(NCP in [0.21,0.297])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.153,0.683])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.443,0.538])', '(Height in [0.603,0.603])', '(Weight in [0.591,0.592])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.546,0.609])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.539,0.552])', '(SCC == 0.0)', '(FAF in [0.2,0.255])', '(TUE in [0.0,0.131])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.073,0.08])', '(Height in [0.663,0.707])', '(Weight in [0.491,0.515])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.333,0.595])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.26,0.376])', '(Height in [0.742,0.801])', '(Weight in [0.587,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.564])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.766])', '(SCC == 0.0)', '(FAF in [0.264,0.334])', '(TUE in [0.0,0.013])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.146,0.146])', '(Height in [0.302,0.302])', '(Weight in [0.067,0.164])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.231,0.379])', '(Height in [0.41,0.672])', '(Weight in [0.39,0.477])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.246,0.636])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.003,0.386])', '(SCC == 0.0)', '(FAF in [0.308,0.667])', '(TUE in [0.207,0.367])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.17,0.171])', '(Height in [0.563,0.563])', '(Weight in [0.294,0.299])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.569])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.756])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.381,0.389])', '(Height in [0.369,0.393])', '(Weight in [0.222,0.225])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.526])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.066,0.486])', '(SCC == 0.0)', '(FAF in [0.02,0.076])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.56,0.593])', '(Height in [0.222,0.235])', '(Weight in [0.306,0.306])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.513,0.923])', '(NCP in [0.015,0.046])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.23,0.471])', '(SCC == 0.0)', '(FAF in [0.573,0.661])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.292,0.366])', '(Height in [0.62,0.665])', '(Weight in [0.545,0.552])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.434,0.632])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.512,0.546])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.307,0.918])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.177,0.201])', '(Height in [0.802,0.804])', '(Weight in [0.615,0.618])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.424,0.532])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.278,0.527])', '(SCC == 0.0)', '(FAF in [0.116,0.278])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.244,0.293])', '(Height in [0.503,0.764])', '(Weight in [0.328,0.448])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.0,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.667])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.337,0.341])', '(Height in [0.503,0.503])', '(Weight in [0.291,0.291])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.574])', '(SCC == 0.0)', '(FAF in [0.472,0.667])', '(TUE in [0.5,0.5])', '(CALC == 1.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.403,0.439])', '(Height in [0.543,0.76])', '(Weight in [0.328,0.392])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.566])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.518])', '(SCC == 0.0)', '(FAF in [0.199,1.0])', '(TUE in [0.0,0.009])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.047,0.051])', '(Height in [0.172,0.204])', '(Weight in [0.119,0.136])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.377,0.486])', '(NCP in [0.099,0.447])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.356,0.5])', '(SCC == 1.0)', '(FAF in [0.032,0.037])', '(TUE in [0.596,0.972])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.146,0.17])', '(Height in [0.497,0.522])', '(Weight in [0.269,0.273])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.602])', '(NCP in [0.667,0.874])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.318,0.408])', '(SCC == 0.0)', '(FAF in [0.33,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.154,0.249])', '(Height in [0.475,0.492])', '(Weight in [0.489,0.707])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.169])', '(SCC == 0.0)', '(FAF in [0.106,0.642])', '(TUE in [0.443,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.302,0.366])', '(Height in [0.62,0.632])', '(Weight in [0.545,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.434,0.462])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.503,0.512])', '(SCC == 0.0)', '(FAF in [0.0,0.059])', '(TUE in [0.256,0.307])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.094,0.121])', '(Height in [0.221,0.28])', '(Weight in [0.244,0.252])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.78,0.952])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.441])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.376,0.383])', '(Height in [0.742,0.828])', '(Weight in [0.62,0.652])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.964])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.254,0.492])', '(SCC == 0.0)', '(FAF in [0.264,0.301])', '(TUE in [0.0,0.508])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.171,0.182])', '(Height in [0.302,0.313])', '(Weight in [0.321,0.324])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.0,0.279])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.686])', '(SCC == 0.0)', '(FAF in [0.0,0.096])', '(TUE in [1.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.073,0.117])', '(Height in [0.543,0.59])', '(Weight in [0.104,0.119])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.763])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.924])', '(SCC == 0.0)', '(FAF in [0.0,0.56])', '(TUE in [1.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.073,0.073])', '(Height in [0.201,0.342])', '(Weight in [0.082,0.119])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.5,1.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.098,0.171])', '(Height in [0.362,0.382])', '(Weight in [0.127,0.142])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.203,0.293])', '(Height in [0.53,0.965])', '(Weight in [0.322,0.47])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.858])', '(NCP in [0.0,0.533])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.953])', '(SCC == 0.0)', '(FAF in [0.333,0.533])', '(TUE in [0.0,0.088])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.268,0.268])', '(Height in [0.503,0.925])', '(Weight in [0.231,0.336])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.0,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.0,1.0])', '(CALC == 1.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.027,0.048])', '(Height in [0.309,0.319])', '(Weight in [0.194,0.194])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.161,0.98])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 1.0)', '(FAF in [0.124,0.245])', '(TUE in [0.483,0.672])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.146,0.976])', '(Height in [0.523,0.663])', '(Weight in [0.269,0.336])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.667,1.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 1.0)', '(FAF in [1.0,1.0])', '(TUE in [0.0,0.5])', '(CALC == 1.0)', '(MTRANS == 4.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.366,0.404])', '(Height in [0.61,0.62])', '(Weight in [0.545,0.592])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.434,0.616])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.512,0.573])', '(SCC == 0.0)', '(FAF in [0.0,0.296])', '(TUE in [0.239,0.307])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.195,0.195])', '(Height in [0.686,0.702])', '(Weight in [0.494,0.504])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.562,0.631])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.517,0.708])', '(SCC == 0.0)', '(FAF in [0.098,0.106])', '(TUE in [0.254,0.285])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.15,0.249])', '(Height in [0.475,0.529])', '(Weight in [0.489,0.707])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.206])', '(SCC == 0.0)', '(FAF in [0.106,0.522])', '(TUE in [0.455,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
